6.4012829996599152e-01,1.7177769678787552e-01,3.8353199637000773e-01,1.5791903102607779e-02,7.9703494384073037e-01,2.5957027140520117e-01,1.4169628718687386e-02,9.8088803766857358e-01,4.2508852548955235e-02
6.0909916046383505e-01,2.2227703678704300e-01,1.0693517142702766e-02,8.1716884563501713e-01,7.9222985856281858e-01,7.0361005350833572e-01,9.6941063009951378e-01,5.3562753156957332e-01,2.3784655412812546e-02
2.4921545889637339e-01,3.5972495151000777e-01,6.8351036762058903e-01,2.9939480731508806e-02,7.6475502813207852e-01,8.4918666745188232e-01,3.9106197401438331e-01,2.7740431131731103e-01,2.8806380318482339e-01
2.0899920107418829e-01,4.6176786424365973e-01,5.7433985860985226e-01,2.9525946660706637e-01,6.7956291975627081e-01,3.1568186261652315e-01,6.2210870483649139e-01,9.2486221198000418e-01,4.5176314107533838e-02
5.9351111843398929e-01,3.5990627530448716e-01,5.0805478425805894e-01,4.1803716510260869e-01,1.9286290634209691e-01,3.2845713069030635e-01,8.1880060302433566e-01,8.7994191959447604e-02,2.2416457502711076e-01
2.8922857316640632e-01,2.3455487949418496e-01,5.3602284966818980e-01,6.0337178223603782e-01,4.1205550179374667e-01,9.5934694845241641e-01,8.3550806147896417e-01,7.4971714899429553e-01,6.0161722272828733e-01
8.9654177488406406e-01,8.8974451404843835e-01,1.5025749483961068e-01,6.7939976626566168e-01,3.5403327402754375e-01,6.1040193833732637e-01,9.1704516710446515e-01,4.1620872805751263e-01,3.7334737296655995e-01
4.5819422907946877e-01,6.5605906535952996e-01,4.7130137197021756e-02,1.6826108003429988e-01,4.4349649675364539e-01,8.0075729042036148e-01,2.8785645815628835e-01,4.7811561626927368e-01,6.1881738585638335e-01
5.1512519480006813e-01,5.8918973752516945e-01,9.5628685907937505e-01,9.7873482972194770e-01,4.5415800111923221e-01,2.5438105785591983e-02,8.0594948824136231e-02,3.3773775154905589e-01,3.8299315757281638e-01
3.4491055894774386e-01,8.5400776629142272e-01,8.5617006783247362e-01,5.0081001590707275e-01,4.1596997173048289e-01,3.9565505371100318e-01,8.7339119016974598e-01,8.7782102548633489e-01,9.7494968391674042e-01
5.0984081372718193e-01,3.8195332591146336e-01,3.6500132397815432e-01,2.2694460149077872e-01,7.3756218892282996e-02,2.8614766554870380e-01,2.5639018795677284e-02,9.7950115613517075e-01,4.8080409645929945e-01
3.1564706017696553e-01,8.7748844137397553e-01,6.1057564630239136e-01,8.4744250064896864e-01,7.5877387088721260e-01,1.6387393907211964e-01,3.6510442543843791e-01,6.1433224895498417e-01,2.9689425814209908e-01
1.8203610341189297e-01,2.8784052530390725e-01,1.5169183980733020e-01,9.0074164477216678e-01,2.2695352652635850e-01,7.0178157042562950e-01,7.2713074563520652e-01,8.0872579716656512e-01,8.6214494111422579e-01
7.9736871011696853e-01,3.6822950973856217e-01,4.2436611827872162e-01,8.5721876115611451e-01,1.8398329312295955e-01,1.8780671040052769e-02,3.3110548981912907e-01,5.2171856594931598e-01,9.8868430761052939e-01
7.9902491211627258e-01,2.5833573410165211e-01,3.1100902847305156e-01,5.8219430870446953e-01,7.3534767366487475e-01,9.8000548395095721e-01,4.4894891025239481e-01,2.7058404654172535e-01,4.2647145923849078e-01
8.2378529489865615e-01,4.4736801332872789e-01,3.3177370630211356e-01,7.0270982227623802e-01,2.3680969780182731e-01,6.4119768988113546e-01,8.6955239568324016e-01,3.9257692036433200e-01,3.8557784021982988e-01
6.6730433101363826e-02,3.9660024546695749e-01,6.8210895789210069e-01,7.1793450060528563e-01,7.3346569784241211e-01,7.4176000119223251e-01,9.6090228523473253e-01,2.7635396389658538e-02,1.4782641558207296e-01
7.7365657571787838e-01,6.6053279364409667e-01,4.8109283386184465e-01,3.2825056556780902e-01,1.5431322719086907e-01,8.8994576238379319e-01,5.8808074397840006e-02,8.1634735459281926e-01,2.3813549176298371e-01
4.7676287310073767e-01,3.7825567979947336e-02,3.4640834197728276e-01,8.3663891997091910e-01,1.4278481019487499e-01,4.2733232404124877e-01,2.0810958466668222e-01,4.4315657941339737e-02,1.2037912139510186e-01
1.5480466622964198e-01,6.7868378874442026e-01,5.6468243369550619e-01,5.0611798224932114e-01,8.1347729369252297e-01,4.4065987839285670e-02,9.6277967844354539e-01,2.9248207921807351e-01,1.1727846385696336e-01
9.1281761586024479e-01,1.6005079968690525e-01,5.7020824979963558e-01,2.4935066077385873e-01,9.8922056658732838e-01,8.4451535797063093e-01,4.0519145678923635e-01,8.5567468937599145e-01,8.9683293871367065e-01
5.5947005013970375e-01,4.4920617076414378e-02,1.5326435892939946e-01,9.5627067875669847e-01,5.4049276181412831e-01,6.3976838819101725e-02,3.8046052310934642e-01,4.9308499633529118e-01,4.3552192648184307e-01
6.2601276916706838e-01,3.2806154053536934e-01,4.3698152046865980e-02,2.5922425706165114e-01,4.8297504653301554e-01,7.1703344345185893e-01,9.9723982078923679e-01,7.9966405696475540e-01,6.6208977080249809e-01
9.6131700038826096e-01,2.1948305226312290e-01,1.6878739130523551e-01,9.1126449782091123e-01,4.9055860957040381e-01,4.5497319360759103e-01,6.1566025724403939e-01,1.2238231521073202e-01,7.7754246534819815e-01
6.8828050142237807e-01,6.3959003268013770e-01,3.1301068167415436e-01,9.1550137511250618e-01,4.8171064841840522e-01,9.4003542955328367e-01,6.5981846079067785e-01,9.3342704442858671e-01,9.0332092855627033e-01
7.5759178524353210e-01,2.5035597553310085e-01,4.7884028312674287e-01,3.6345320765617656e-01,1.1703632704950300e-02,9.7276571196227535e-01,6.3010439555825207e-02,7.9829251977940185e-01,6.1789776446483091e-01
8.8262516897723176e-01,1.6083845766287680e-01,2.1179778009041031e-01,7.6883156126755059e-01,2.7041306490430628e-01,2.2178680090349953e-01,6.2140304511983535e-01,7.7040781807462966e-01,1.3248927062431357e-01
2.0926027483962131e-01,4.3200285048791215e-01,3.4855183484326635e-01,9.4612216975566654e-01,1.1243654355704615e-01,3.5350990003381771e-01,8.7021941202726782e-01,2.9241227536493114e-01,1.4858740334722417e-01
9.6523048132112543e-01,9.9591405685049028e-01,2.7067558039974204e-01,1.4912728130009587e-01,6.1443050822004554e-02,9.5605128417618179e-01,9.7609902959544226e-01,4.8384704352292235e-01,5.6425146011208523e-03
1.3652317573188838e-01,6.3346403845314747e-01,8.9192552927521784e-01,1.8341432225826571e-01,4.3930862638556339e-01,8.5501562665833664e-01,1.3310665297338004e-01,4.0473464680670862e-01,9.2087208326503656e-01
1.7156091642681071e-01,2.0887438638238018e-01,4.3375428519381937e-01,7.0062743625752855e-01,1.9826625369092768e-01,8.1511864487394547e-01,3.3927606746150601e-01,8.0389137890262130e-01,1.2182479760314623e-01
2.5049863283535888e-02,2.9696526820826175e-01,9.5404671708015953e-01,9.9136567181238699e-01,9.1072837632623471e-01,4.2859924021003160e-01,4.6908609613949404e-01,4.0819846016920180e-01,1.3160968542832366e-01
8.0669225287514568e-01,5.9650640272550459e-01,6.5919363714792167e-01,8.4986103377577082e-01,3.8538839841764216e-01,4.8571092923527633e-02,1.5404577473669348e-01,3.8671372684770999e-01,5.7727621168604248e-01
8.6206108671026338e-01,7.5982778903992421e-01,2.5613889511003979e-01,5.3478134653292730e-01,4.3897327250455476e-02,2.3112185799521764e-01,5.8194545541743536e-01,5.6061919736080201e-01,4.9756880510636442e-01
8.5819917543157511e-03,1.2772312073066136e-01,6.2479911338185490e-01,6.9860046803648679e-01,2.0168464137343317e-01,3.6231793810431223e-01,2.8780383057593045e-02,1.5928075429415298e-01,3.3697759792272247e-01
8.5557962825351985e-01,1.9962155556166139e-01,8.7418247119465012e-02,7.7415663090951581e-01,7.0865779882422164e-01,1.7951175003366066e-01,3.4152230648408921e-01,4.0435264876389282e-01,3.6024282147821785e-01
5.4860892341679435e-01,2.9129868243774221e-01,9.8656841711287091e-01,3.8670998218326702e-01,3.9228032472978003e-01,2.9891382695496543e-01,1.8552081391059105e-01,7.8740114876374689e-01,2.8665099236740644e-02
9.7067991138071830e-01,1.8957461603047698e-01,5.5033583835624811e-01,6.4918935850158443e-01,2.5418258929896143e-01,4.8103076618800067e-01,8.5063276794622977e-01,6.5140844918755025e-01,4.9815297724068253e-01
4.4340568926214941e-01,1.8955799067506329e-01,9.3704566770003467e-02,1.1740258194413300e-01,2.8388653448875983e-01,4.8259964817933415e-01,8.2626315830705521e-01,3.6353092592308073e-01,6.4854639338711539e-01
2.5363917568355137e-02,7.8686724084227899e-01,8.6170946536712090e-01,6.4185057191873551e-01,8.7179135457192258e-01,8.4358251879878421e-01,3.5682679518975469e-01,6.4010083480997426e-01,9.6113171953628163e-01
1.6165152999228442e-02,6.7580888076451273e-01,8.6559928089999894e-01,7.0578508101146831e-01,8.0851428454411089e-01,8.4401838365341497e-01,5.3213212422357181e-01,8.8196293857665065e-01,3.4796502187550565e-01
9.1202942358761130e-01,7.7491925200539358e-01,8.8940373291065378e-01,4.4165681285772607e-01,1.0908052502445738e-01,7.3306384164822114e-01,2.8950925291713941e-01,6.2009290598394107e-01,2.6718184886330931e-01
3.5293967704036894e-01,4.1598055393176042e-01,3.8945456843289616e-01,1.7280021880640609e-01,7.7609023634105456e-01,4.7133862553831724e-01,2.6605229373477618e-01,4.8286419737463587e-01,3.9688459077687610e-01
7.3100992899804706e-02,5.3753600754596627e-02,2.1190857764727195e-02,1.8886596269845052e-01,7.9054930176532517e-03,2.0568024641908919e-01,2.1670707366682238e-01,7.5774302128658244e-01,3.3965668276979205e-01
8.3682792800395045e-01,1.5194386475779503e-01,7.3429485995478649e-01,8.9016545681984804e-01,6.8907234649416105e-01,8.9900213657370243e-01,9.2554346572992385e-01,6.3634399652627960e-01,5.3305814776231419e-01
5.2240974707089283e-01,6.9430148207588938e-01,5.6041796905285901e-01,6.8318786325651992e-01,5.3624220377267336e-03,5.1810671036438039e-01,8.2479352412209195e-01,5.9543919659935163e-01,6.6727363090610115e-01
7.8221846868343259e-01,6.1127514078757028e-01,5.5826009239881824e-01,7.7833010184798090e-01,3.7088683117040960e-01,5.0248853395728599e-01,1.5272450399371143e-01,4.9398001877789594e-01,7.5613648654672805e-01
6.5365103598497287e-01,3.7200128758018874e-01,5.4203579287113224e-01,5.7349561950007055e-01,8.3081745442181576e-01,4.4224333084265821e-01,2.3278385269792243e-02,3.1685604616949187e-01,3.1589080333033931e-01
4.8877553996695483e-01,1.3386934168998046e-01,3.8740502124770571e-01,9.5335071911533009e-01,5.8843109410780658e-01,4.8609395760532736e-01,4.5831367457672167e-01,9.8564596145730168e-02,1.9832924693772436e-01
5.6987677507785561e-01,7.0688988071152192e-01,1.3507201330931411e-02,4.0209560286972573e-01,3.1565328987964275e-01,8.4938181707721538e-01,1.4191285371608206e-01,6.5424302673130397e-01,9.9273710538285165e-01
9.4637230916961981e-02,1.3785828298175024e-01,7.5889731744469335e-01,7.6163917645065315e-01,5.0456578923005435e-01,5.1635002445982592e-01,2.4507355581143678e-01,6.7161541844355972e-03,6.6221266188355721e-01
5.3901150510037721e-01,6.4037954407101372e-01,3.9575724053493549e-01,4.6790600248121067e-01,3.7488331457821622e-01,6.8290741063607896e-01,5.4749861470283911e-01,8.8478510546834477e-01,6.8774478586162258e-01
4.8694067451274829e-03,7.3947717363888865e-01,7.6860812764509490e-01,3.2351769594823016e-01,7.9797169269654755e-01,7.6546270243518544e-01,5.2469884150721158e-01,2.0648629728138784e-01,2.3927525454155665e-01
6.0562115875937372e-01,7.3353045228971658e-01,4.1999770861521742e-02,3.2914401454531095e-01,9.0686689528059872e-01,2.7562509067885266e-01,8.0709339728865415e-01,2.0991165941740492e-01,6.2748019096893393e-01
4.0690046299504584e-01,6.1332342030391207e-01,6.7857822960956493e-01,5.9481758426148124e-01,6.1696643145244112e-01,1.0347053676263430e-01,1.1272216849365354e-02,7.9481696441420124e-01,5.2673499183541173e-01
3.5566007440496522e-01,6.1101298233697698e-01,8.1127658269727476e-01,4.9818656217813378e-01,3.1721216480385332e-02,8.1970233766731815e-01,1.2998222016374458e-02,2.4704354675564311e-01,9.1505604892721326e-01
7.7931021341400930e-01,6.6481042554948078e-01,7.4009684005538168e-01,9.8451589512756266e-01,3.1925860146775364e-01,4.9430478085533397e-01,8.4133440920778207e-02,7.7225982269208426e-01,9.1287553886920947e-03
1.2493040601874131e-02,2.1626471327232121e-02,8.8895615648106940e-01,4.4996513226165202e-01,3.4544740828590587e-01,6.2356860292666039e-01,4.0459013390968029e-01,2.5930942916085709e-01,4.6844384455139432e-01
4.4104135959626722e-01,1.5834959723607359e-01,2.4265362643167493e-01,9.8195526594691607e-01,7.3592282437972345e-01,2.7917843951832244e-01,2.6346273017665223e-01,5.7573562356007979e-01,3.1110302893244501e-01
3.1527303318617178e-01,5.4015851678586824e-01,2.6527558622363548e-04,4.5538013204492506e-01,8.2080496098731837e-01,6.9428285800198622e-02,6.8783423749469019e-01,2.7537622135026496e-01,4.9032230842855218e-01
7.0609140182607708e-02,1.4231256864309635e-01,2.3929430706950675e-01,4.5284875115077436e-02,8.7052365954689806e-02,3.8567584812769329e-01,8.8646295004150699e-01,2.0917863911935930e-01,2.3144131602018430e-02
3.5759480700873203e-01,8.5345378664908078e-01,1.7165804746143420e-01,6.8783678476564347e-01,5.2882737094357590e-01,9.7280489811963666e-01,4.1342298861760263e-01,7.1475536182696886e-01,2.1146747210050101e-01
7.7637863503943208e-02,5.1093036021907692e-02,9.0574389833984337e-01,6.6591681837694705e-01,2.2085344724465952e-01,1.1680068040895759e-01,4.5299992630687419e-01,1.9179661183530641e-01,3.5108741063592774e-01
6.9134442053373291e-01,6.9493264707925451e-01,1.8556170042908807e-01,4.3649212160455184e-02,8.3167584591351443e-02,9.0231663692943331e-01,2.7433190460584095e-01,5.0607395175915215e-01,8.0416574441404320e-01
8.9851493771967028e-01,6.1813806785119108e-02,7.5928255834683600e-01,6.4554484097278944e-02,3.4169571943421945e-01,7.8179306645554181e-01,8.2541989126407811e-01,7.0761521872371358e-01,9.3522588796163847e-02
8.3898744993634172e-02,9.4810462580950483e-01,7.0669436773260597e-01,7.0305420907718219e-01,2.0952749798902429e-01,6.4362730820750780e-02,6.6176492304657897e-01,2.9709199208713566e-01,6.4868236850384908e-01
8.3880300502472749e-01,7.1569506066212762e-01,4.4236879939560897e-01,5.1549546043636672e-02,1.1104997368320681e-01,1.9081372194965704e-01,1.7695170967123131e-01,6.1679181400233141e-01,7.9300132021885095e-01
7.1123978323536974e-01,1.4425793850126314e-01,5.3821297699665205e-01,4.3952898413642794e-01,6.7847038612959587e-01,3.1461271915386924e-01,5.1427608226181165e-01,9.8547797426897632e-01,6.1568749906277520e-01
4.2546059635566846e-01,8.1986115611314936e-01,8.7430247589120258e-01,6.0889073842168540e-01,4.4677984384760544e-01,9.1537779352014792e-01,6.1557042630251591e-01,9.0986220878884716e-01,4.6391900149671444e-01
6.1833593936686648e-01,1.2843385259638193e-01,2.8299960135021396e-01,2.5555858635635847e-02,6.0725479183346343e-01,4.1971427457042923e-02,5.0586211925761168e-02,3.3214264910509772e-01,8.4940169352251393e-01
1.9749166895974948e-01,3.9974653814739185e-02,1.4068315231529216e-01,8.3053195373545483e-02,4.4846933280876689e-01,2.5010158245959041e-01,4.8638730520448747e-01,6.9976661024133580e-01,7.8067721106456700e-01
7.5634950194628670e-01,2.3519208932870211e-01,2.6631448224394699e-01,8.6241428227232884e-03,8.0231800383441754e-01,6.1529394501740575e-01,3.5111210705104717e-01,8.7865159510057800e-01,6.7947726763899530e-01
9.9800947407642865e-02,6.3745075170478327e-01,2.3722427715019889e-01,1.7396156887562958e-01,4.8881538521111784e-01,5.6823108281203039e-01,2.9152870703322969e-01,1.1076588259432295e-01,9.1054583835400593e-01
5.3487900479787709e-01,5.2287118518071862e-01,7.4365414490623838e-01,1.7147216078258989e-01,4.9579825381766285e-01,8.7727837700480604e-01,7.9325237644903968e-01,1.2293481077485753e-01,1.5388807569832055e-01
9.5961732041679659e-01,9.4509829240531662e-01,2.7751549991690994e-01,2.3464203258744565e-01,1.2295939394416906e-01,1.2886588111039829e-01,8.1119693764117951e-01,2.1562107455680871e-01,4.3652394055595489e-01
6.3807376224039092e-01,5.3209322850161567e-01,6.3359799462990873e-01,9.8120876699661874e-01,2.7089004616161388e-01,3.6761841839555315e-01,5.3393437821379552e-01,4.9163938013267755e-01,7.2941766921373341e-01
9.8178157342054528e-01,1.7469989115751097e-01,3.2647929808551657e-01,3.0520724071823757e-01,5.5069638965431811e-01,1.3329383403266076e-01,8.7505921018053145e-01,5.2465255676360778e-01,9.0529911300203980e-01
1.6484416572744015e-01,5.9079843585234726e-01,5.2752340107546181e-01,2.2555547552782734e-01,4.5622124827621950e-02,8.1187769796050621e-02,7.9744236820077571e-02,7.1892747970517734e-01,7.6795924935606963e-01
3.4314592206349787e-01,3.0615166738807881e-01,7.0782523330202318e-01,3.4732823052802259e-01,8.7514165932849852e-01,3.7508385552750101e-01,2.0548700526472347e-01,7.3161777132919303e-01,1.8922084539306272e-02
5.0089746768856280e-01,3.7325994699930767e-02,9.9489189890249619e-01,3.5001474186391890e-01,4.6909152457003035e-02,6.3659467981522611e-01,2.4426212433465078e-01,4.4847508392685437e-01,8.0055187413780571e-01
9.0802656533342141e-01,1.5917037040961943e-01,1.7508463363218985e-01,5.9179836699469190e-01,2.2937154247987065e-01,6.8785566223796113e-02,1.9366566164876996e-02,4.1912287390665626e-01,7.2537115181255785e-01
3.7744514540118052e-01,6.0228678855981188e-01,6.7978686571178792e-01,8.9494552672318095e-01,9.1414697529370637e-01,1.8774982137164814e-01,9.1743819641345270e-01,7.4543717390137099e-01,1.5483130530081288e-01
1.6053878769463009e-01,2.4600449729374582e-01,8.8881142277142555e-01,2.7869034621909683e-01,7.8564090130046371e-01,1.6518093808685189e-01,7.5646747191860852e-01,6.3867135519285290e-01,6.9737498046523938e-01
5.5157568708648708e-01,2.8997258462209463e-01,6.4906160356334996e-01,7.5693768189778499e-01,1.4397529604661563e-01,9.9957278364293489e-01,9.0904633625123288e-01,4.5744379891580922e-01,3.8063296825862680e-01
7.4727846535529130e-01,2.7877111681189282e-01,9.5765825451168929e-01,6.6302050428757819e-01,7.4163783433747532e-01,9.9822051980504173e-02,9.6473730760521170e-01,9.2363026888567734e-01,2.2852201617567530e-01
6.2817749347911689e-01,5.8685537626843742e-01,5.3467507915849954e-01,2.8959878346196744e-01,9.1465751596755118e-01,2.7439004635027847e-01,2.3859243461688748e-02,3.2019139611805372e-02,9.7655356376019603e-02
7.2540399184841498e-01,7.7940102986118542e-01,4.5618129292729093e-01,1.9304280317162376e-01,4.3390544529962938e-01,1.5411926781690274e-01,6.1287379819623966e-01,9.8651627794383245e-01,2.8535399878248058e-01
1.2031155101249442e-01,8.7744907072369005e-01,9.3625061313771363e-01,1.1930996319693840e-01,8.5034329202572034e-01,6.9519238256145488e-01,4.5067751222502889e-01,4.5424647902365156e-01,8.4368174614389113e-01
